Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face,Price_Per_SqFt,Down_Payment_Credit,Price_Per_Room
2016-10-23,2016,Bridgeport,"$226,930.00","$231,000.00",Two Family,Duplex,4,4,1209,1.348259,South,$191.07,"$5,775.00","$57,750.00"
2016-10-23,2016,Stamford,"$590,300.00","$880,000.00",Single Family,Detached House,3,1,1045,1.348259,East,$842.11,"$22,000.00","$293,333.33"
2016-10-24,2016,Waterbury,"$92,520.00","$130,000.00",Single Family,Detached House,3,3,1051,1.348259,South,$123.69,"$3,250.00","$43,333.33"
2016-10-24,2016,Stamford,"$307,510.00","$412,000.00",Single Family,Detached House,3,2,955,1.348259,South,$431.41,"$10,300.00","$137,333.33"
2016-10-27,2016,Norwalk,"$730,000.00","$730,000.00",Single Family,Detached House,3,3,999,1.348259,South,$730.73,"$18,250.00","$243,333.33"
2016-10-27,2016,Norwalk,"$996,780.00","$1,464,000.00",Single Family,Detached House,3,3,956,1.348259,North,"$1,531.38","$36,600.00","$488,000.00"
2016-10-27,2016,Norwalk,"$1,625,000.00","$1,625,000.00",Single Family,Detached House,3,2,1000,1.348259,East,"$1,625.00","$40,625.00","$541,666.67"
2016-10-27,2016,Bridgeport,"$62,650.00","$99,700.00",Single Family,Detached House,3,1,1084,1.348259,West,$91.97,"$2,492.50","$33,233.33"
2016-10-28,2016,Fairfield,"$240,240.00","$275,000.00",Single Family,Detached House,3,1,1087,1.348259,South,$252.99,"$6,875.00","$91,666.67"
2016-10-28,2016,Stamford,"$249,920.00","$398,000.00",Single Family,Detached House,3,1,1014,1.348259,South,$392.50,"$9,950.00","$132,666.67"
2016-10-28,2016,Norwalk,"$185,540.00","$135,000.00",Single Family,Detached House,3,2,979,1.348259,West,$137.90,"$3,375.00","$45,000.00"
2016-10-29,2016,Bridgeport,"$124,820.00","$139,050.00",Single Family,Detached House,3,3,1072,1.348259,East,$129.71,"$3,476.25","$46,350.00"
2016-10-29,2016,West Hartford,"$258,090.00","$350,000.00",Single Family,Detached House,3,2,1000,1.348259,West,$350.00,"$8,750.00","$116,666.67"
2016-10-29,2016,Norwalk,"$345,060.00","$460,000.00",Single Family,Detached House,3,1,911,1.348259,North,$504.94,"$11,500.00","$153,333.33"
2016-10-29,2016,Bridgeport,"$173,110.00","$86,000.00",Three Family,Triplex,6,5,2191,1.348259,North,$39.25,"$2,150.00","$14,333.33"
2016-10-30,2016,Fairfield,"$352,870.00","$455,000.00",Single Family,Detached House,3,1,1049,1.348259,North,$433.75,"$11,375.00","$151,666.67"
2016-10-30,2016,West Hartford,"$177,380.00","$347,000.00",Single Family,Detached House,3,1,1078,1.348259,North,$321.89,"$8,675.00","$115,666.67"
2016-10-30,2016,Stamford,"$1,446,030.00","$1,825,000.00",Single Family,Detached House,3,2,1061,1.348259,North,"$1,720.08","$45,625.00","$608,333.33"
2016-10-30,2016,West Hartford,"$205,870.00","$240,000.00",Single Family,Detached House,3,1,1000,1.348259,North,$240.00,"$6,000.00","$80,000.00"
2016-10-30,2016,Stamford,"$374,040.00","$737,000.00",Single Family,Detached House,3,2,1028,1.348259,East,$716.93,"$18,425.00","$245,666.67"
2016-10-30,2016,Waterbury,"$93,690.00","$98,500.00",Single Family,Detached House,3,2,1058,1.348259,East,$93.10,"$2,462.50","$32,833.33"
2016-10-31,2016,Stamford,"$418,310.00","$630,000.00",Single Family,Detached House,3,2,991,1.348259,East,$635.72,"$15,750.00","$210,000.00"
2016-10-31,2016,Fairfield,"$320,000.00","$320,000.00",Single Family,Detached House,3,3,900,1.348259,East,$355.56,"$8,000.00","$106,666.67"
2016-10-31,2016,Waterbury,"$97,440.00","$52,500.00",Single Family,Detached House,3,1,966,1.348259,North,$54.35,"$1,312.50","$17,500.00"
2016-10-31,2016,Greenwich,"$770,000.00","$770,000.00",Single Family,Detached House,3,2,943,1.348259,West,$816.54,"$19,250.00","$256,666.67"
2016-11-03,2016,Waterbury,"$30,950.00","$10,400.00",Two Family,Duplex,4,3,1492,1.348259,East,$6.97,$260.00,"$2,600.00"
2016-11-03,2016,Norwalk,"$590,000.00","$590,000.00",Single Family,Detached House,3,1,1062,1.348259,West,$555.56,"$14,750.00","$196,666.67"
2016-11-03,2016,Greenwich,"$918,260.00","$1,675,000.00",Single Family,Detached House,3,2,1039,1.348259,South,"$1,612.13","$41,875.00","$558,333.33"
2016-11-03,2016,Bridgeport,"$142,320.00","$120,000.00",Single Family,Detached House,3,3,1000,1.348259,East,$120.00,"$3,000.00","$40,000.00"
2016-11-04,2016,Greenwich,"$493,080.00","$799,000.00",Single Family,Detached House,3,2,1000,1.348259,South,$799.00,"$19,975.00","$266,333.33"
2016-11-04,2016,Stamford,"$368,890.00","$440,000.00",Single Family,Detached House,3,3,1093,1.348259,West,$402.56,"$11,000.00","$146,666.67"
2016-11-05,2016,Greenwich,"$337,680.00","$360,000.00",Single Family,Detached House,3,2,1038,1.348259,South,$346.82,"$9,000.00","$120,000.00"
2016-11-05,2016,Waterbury,"$39,670.00","$45,000.00",Four Family,Fourplex,8,7,2434,1.348259,South,$18.49,"$1,125.00","$5,625.00"
2016-11-05,2016,West Hartford,"$152,530.00","$105,000.00",Single Family,Detached House,3,3,961,1.348259,North,$109.26,"$2,625.00","$35,000.00"
2016-11-05,2016,Bridgeport,"$140,760.00","$242,000.00",Single Family,Detached House,3,3,954,1.348259,South,$253.67,"$6,050.00","$80,666.67"
2016-11-06,2016,Stamford,"$258,840.00","$271,000.00",Two Family,Duplex,4,4,1359.5,1.348259,South,$199.34,"$6,775.00","$67,750.00"
2016-11-07,2016,Norwalk,"$229,880.00","$395,000.00",Single Family,Detached House,3,2,993,1.348259,South,$397.78,"$9,875.00","$131,666.67"
2016-11-07,2016,Fairfield,"$323,400.00","$420,000.00",Single Family,Detached House,3,1,959,1.348259,South,$437.96,"$10,500.00","$140,000.00"
2016-11-07,2016,Stamford,"$338,320.00","$375,000.00",Single Family,Detached House,3,3,1013,1.348259,West,$370.19,"$9,375.00","$125,000.00"
2016-11-10,2016,Stamford,"$342,650.00","$475,000.00",Single Family,Detached House,3,2,972,1.348259,South,$488.68,"$11,875.00","$158,333.33"
2016-11-10,2016,Fairfield,"$281,260.00","$523,500.00",Single Family,Detached House,3,1,904,1.348259,West,$579.09,"$13,087.50","$174,500.00"
2016-11-10,2016,Bridgeport,"$235,720.00","$165,000.00",Two Family,Duplex,4,4,1493,1.348259,North,$110.52,"$4,125.00","$41,250.00"
2016-11-10,2016,West Hartford,"$208,460.00","$379,900.00",Single Family,Detached House,3,1,1073,1.348259,East,$354.05,"$9,497.50","$126,633.33"
2016-11-12,2016,Bridgeport,"$169,070.00","$400,000.00",Single Family,Detached House,3,1,1000,1.348259,West,$400.00,"$10,000.00","$133,333.33"
2016-11-12,2016,Bridgeport,"$320,870.00","$418,000.00",Single Family,Detached House,3,3,982,1.348259,South,$425.66,"$10,450.00","$139,333.33"
2016-11-12,2016,Bridgeport,"$115,900.00","$106,080.00",Single Family,Detached House,3,3,1054,1.348259,West,$100.65,"$2,652.00","$35,360.00"
2016-11-12,2016,Greenwich,"$2,195,480.00","$1,750,000.00",Single Family,Detached House,3,1,938,1.348259,East,"$1,865.67","$43,750.00","$583,333.33"
2016-11-13,2016,Bridgeport,"$135,000.00","$135,000.00",Three Family,Triplex,6,6,2003.5,1.348259,North,$67.38,"$3,375.00","$22,500.00"
2016-11-17,2016,Fairfield,"$489,160.00","$700,000.00",Single Family,Detached House,3,2,949,1.348259,South,$737.62,"$17,500.00","$233,333.33"
2016-11-17,2016,Bridgeport,"$151,910.00","$146,000.00",Single Family,Detached House,3,1,927,1.348259,West,$157.50,"$3,650.00","$48,666.67"
2016-11-17,2016,West Hartford,"$303,730.00","$475,000.00",Single Family,Detached House,3,2,1087,1.348259,East,$436.98,"$11,875.00","$158,333.33"
2016-11-17,2016,Bridgeport,"$135,820.00","$159,900.00",Single Family,Detached House,3,2,963,1.348259,East,$166.04,"$3,997.50","$53,300.00"
2016-11-17,2016,Norwalk,"$422,100.00","$785,000.00",Single Family,Detached House,3,2,1000,1.348259,East,$785.00,"$19,625.00","$261,666.67"
2016-11-17,2016,West Hartford,"$122,500.00","$122,500.00",Single Family,Detached House,3,1,1099,1.348259,East,$111.46,"$3,062.50","$40,833.33"
2016-11-18,2016,Bridgeport,"$204,200.00","$245,000.00",Single Family,Detached House,3,3,1026,1.348259,East,$238.79,"$6,125.00","$81,666.67"
2016-11-18,2016,Bridgeport,"$112,960.00","$43,000.00",Two Family,Duplex,4,3,1490,1.348259,South,$28.86,"$1,075.00","$10,750.00"
2016-11-18,2016,Stamford,"$210,000.00","$210,000.00",Two Family,Duplex,4,4,1314,1.348259,North,$159.82,"$5,250.00","$52,500.00"
2016-11-19,2016,Norwalk,"$275,330.00","$374,000.00",Single Family,Detached House,3,2,955,1.348259,West,$391.62,"$9,350.00","$124,666.67"
2016-11-20,2016,Fairfield,"$353,010.00","$415,000.00",Single Family,Detached House,3,1,1000,1.348259,South,$415.00,"$10,375.00","$138,333.33"
2016-11-20,2016,Bridgeport,"$141,950.00","$5,000.00",Two Family,Duplex,4,3,1416,1.348259,East,$3.53,$125.00,"$1,250.00"
2016-11-20,2016,Bridgeport,"$127,790.00","$25,000.00",Two Family,Duplex,4,3,1359.5,1.348259,South,$18.39,$625.00,"$6,250.00"
2016-11-20,2016,West Hartford,"$124,600.00","$154,000.00",Single Family,Detached House,3,1,1042,1.348259,South,$147.79,"$3,850.00","$51,333.33"
2016-11-21,2016,Fairfield,"$1,067,080.00","$50,000.00",Single Family,Detached House,3,1,1097,1.348259,East,$45.58,"$1,250.00","$16,666.67"
2016-11-24,2016,West Hartford,"$144,060.00","$178,000.00",Single Family,Detached House,3,3,1000,1.348259,East,$178.00,"$4,450.00","$59,333.33"
2016-11-24,2016,Stamford,"$282,900.00","$185,000.00",Single Family,Detached House,3,2,992,1.348259,South,$186.49,"$4,625.00","$61,666.67"
2016-11-24,2016,West Hartford,"$197,400.00","$300,000.00",Single Family,Detached House,3,1,1075,1.348259,South,$279.07,"$7,500.00","$100,000.00"
2016-11-24,2016,Stamford,"$252,540.00","$375,000.00",Single Family,Detached House,3,2,989,1.348259,West,$379.17,"$9,375.00","$125,000.00"
2016-11-24,2016,Waterbury,"$131,340.00","$165,000.00",Single Family,Detached House,3,3,1000,1.348259,West,$165.00,"$4,125.00","$55,000.00"
2016-11-24,2016,Bridgeport,"$114,000.00","$114,000.00",Single Family,Detached House,3,2,999,1.348259,South,$114.11,"$2,850.00","$38,000.00"
2016-11-24,2016,Stamford,"$473,220.00","$750,000.00",Single Family,Detached House,3,3,1060,1.348259,North,$707.55,"$18,750.00","$250,000.00"
2016-11-24,2016,Waterbury,"$87,330.00","$75,000.00",Single Family,Detached House,3,1,975,1.348259,North,$76.92,"$1,875.00","$25,000.00"
2016-11-25,2016,Fairfield,"$455,000.00","$455,000.00",Single Family,Detached House,3,1,1011,1.348259,South,$450.05,"$11,375.00","$151,666.67"
2016-11-25,2016,Greenwich,"$2,083,270.00","$2,934,000.00",Single Family,Detached House,3,2,958,1.348259,East,"$3,062.63","$73,350.00","$978,000.00"
2016-11-25,2016,West Hartford,"$145,040.00","$130,000.00",Single Family,Detached House,3,1,949,1.348259,South,$136.99,"$3,250.00","$43,333.33"
2016-12-01,2016,Greenwich,"$296,940.00","$485,000.00",Single Family,Detached House,3,1,1002,1.348259,West,$484.03,"$12,125.00","$161,666.67"
2016-12-01,2016,Stamford,"$909,430.00","$625,000.00",Single Family,Detached House,3,2,1058,1.348259,South,$590.74,"$15,625.00","$208,333.33"
2016-12-01,2016,Bridgeport,"$136,350.00","$105,019.00",Single Family,Detached House,3,3,1000,1.348259,North,$105.02,"$2,625.48","$35,006.33"
2016-12-01,2016,Waterbury,"$36,000.00","$36,000.00",Three Family,Triplex,6,6,1939,1.348259,West,$18.57,$900.00,"$6,000.00"
2016-12-03,2016,West Hartford,"$150,780.00","$229,000.00",Single Family,Detached House,3,2,1029,1.348259,West,$222.55,"$5,725.00","$76,333.33"
2016-12-03,2016,Greenwich,"$1,854,580.00","$2,895,500.00",Single Family,Detached House,3,3,1064,1.348259,East,"$2,721.33","$72,387.50","$965,166.67"
2016-12-03,2016,Greenwich,"$1,600,000.00","$1,600,000.00",Single Family,Detached House,3,1,1000,1.348259,North,"$1,600.00","$40,000.00","$533,333.33"
2016-12-03,2016,West Hartford,"$221,340.00","$350,000.00",Single Family,Detached House,3,3,1037,1.348259,West,$337.51,"$8,750.00","$116,666.67"
2016-12-04,2016,Bridgeport,"$132,370.00","$67,500.00",Single Family,Detached House,3,3,927,1.348259,North,$72.82,"$1,687.50","$22,500.00"
2016-12-04,2016,Bridgeport,"$180,020.00","$110,000.00",Three Family,Triplex,6,5,2103,1.348259,North,$52.31,"$2,750.00","$18,333.33"
2016-12-05,2016,Fairfield,"$492,730.00","$435,000.00",Single Family,Detached House,3,1,1099,1.348259,South,$395.81,"$10,875.00","$145,000.00"
2016-12-05,2016,Greenwich,"$605,150.00","$1,099,000.00",Single Family,Detached House,3,3,1045,1.348259,South,"$1,051.67","$27,475.00","$366,333.33"
2016-12-08,2016,Greenwich,"$345,730.00","$540,000.00",Single Family,Detached House,3,1,904,1.348259,West,$597.35,"$13,500.00","$180,000.00"
2016-12-08,2016,West Hartford,"$83,090.00","$140,000.00",Single Family,Detached House,3,3,1008,1.348259,South,$138.89,"$3,500.00","$46,666.67"
2016-12-09,2016,Fairfield,"$426,000.00","$426,000.00",Single Family,Detached House,3,3,1000,1.348259,South,$426.00,"$10,650.00","$142,000.00"
2016-12-09,2016,Waterbury,"$119,770.00","$164,000.00",Single Family,Detached House,3,1,988,1.348259,North,$165.99,"$4,100.00","$54,666.67"
2016-12-09,2016,Stamford,"$534,230.00","$835,000.00",Single Family,Detached House,3,3,1062,1.348259,North,$786.25,"$20,875.00","$278,333.33"
2016-12-10,2016,Bridgeport,"$158,000.00","$158,000.00",Two Family,Duplex,4,4,1229,1.348259,North,$128.56,"$3,950.00","$39,500.00"
2016-12-10,2016,West Hartford,"$220,220.00","$260,000.00",Single Family,Detached House,3,3,921,1.348259,West,$282.30,"$6,500.00","$86,666.67"
2016-12-10,2016,Stamford,"$368,620.00","$680,000.00",Single Family,Detached House,3,1,983,1.348259,South,$691.76,"$17,000.00","$226,666.67"
2016-12-11,2016,Waterbury,"$94,790.00","$143,000.00",Single Family,Detached House,3,3,1006,1.348259,East,$142.15,"$3,575.00","$47,666.67"
2016-12-11,2016,Greenwich,"$842,000.00","$842,000.00",Single Family,Detached House,3,3,958,1.348259,West,$878.91,"$21,050.00","$280,666.67"
2016-12-11,2016,Bridgeport,"$211,010.00","$187,900.00",Two Family,Duplex,4,3,1439,1.348259,East,$130.58,"$4,697.50","$46,975.00"
2016-12-11,2016,Waterbury,"$206,300.00","$382,890.00",Three Family,Triplex,6,4,1808,1.348259,West,$211.78,"$9,572.25","$63,815.00"
2016-12-12,2016,Fairfield,"$934,780.00","$1,167,500.00",Single Family,Detached House,3,1,1000,1.348259,West,"$1,167.50","$29,187.50","$389,166.67"
2016-12-12,2016,Fairfield,"$277,410.00","$362,500.00",Single Family,Detached House,3,1,942,1.348259,East,$384.82,"$9,062.50","$120,833.33"
2016-12-15,2016,Stamford,"$436,810.00","$635,000.00",Single Family,Detached House,3,3,900,1.348259,South,$705.56,"$15,875.00","$211,666.67"
2016-12-15,2016,Stamford,"$278,770.00","$453,000.00",Single Family,Detached House,3,1,1045,1.348259,East,$433.49,"$11,325.00","$151,000.00"
2016-12-15,2016,Bridgeport,"$136,670.00","$115,000.00",Two Family,Duplex,4,4,1359,1.348259,South,$84.62,"$2,875.00","$28,750.00"
2016-12-16,2016,Bridgeport,"$137,470.00","$90,000.00",Single Family,Detached House,3,1,1019,1.348259,East,$88.32,"$2,250.00","$30,000.00"
2016-12-16,2016,Bridgeport,"$152,590.00","$112,500.00",Single Family,Detached House,3,3,1011,1.348259,South,$111.28,"$2,812.50","$37,500.00"
2016-12-16,2016,Greenwich,"$479,220.00","$827,500.00",Single Family,Detached House,3,3,961,1.348259,North,$861.08,"$20,687.50","$275,833.33"
2016-12-17,2016,Norwalk,"$307,830.00","$405,000.00",Single Family,Detached House,3,3,915,1.348259,South,$442.62,"$10,125.00","$135,000.00"
2016-12-17,2016,Waterbury,"$137,690.00","$125,000.00",Three Family,Triplex,6,6,1814,1.348259,North,$68.91,"$3,125.00","$20,833.33"
2016-12-17,2016,Waterbury,"$68,270.00","$40,000.00",Three Family,Triplex,6,4,2019,1.348259,North,$19.81,"$1,000.00","$6,666.67"
2016-12-17,2016,Norwalk,"$216,790.00","$218,000.00",Single Family,Detached House,3,1,912,1.348259,North,$239.04,"$5,450.00","$72,666.67"
2016-12-17,2016,Greenwich,"$521,850.00","$875,000.00",Single Family,Detached House,3,3,989,1.348259,North,$884.73,"$21,875.00","$291,666.67"
2016-12-17,2016,Bridgeport,"$142,520.00","$55,100.00",Two Family,Duplex,4,3,1454,1.348259,North,$37.90,"$1,377.50","$13,775.00"
2016-12-17,2016,Norwalk,"$282,770.00","$292,500.00",Single Family,Detached House,3,1,933,1.348259,North,$313.50,"$7,312.50","$97,500.00"
2016-12-18,2016,Waterbury,"$155,150.00","$175,000.00",Single Family,Detached House,3,1,947,1.348259,North,$184.79,"$4,375.00","$58,333.33"
2016-12-18,2016,Greenwich,"$260,120.00","$65,000.00",Single Family,Detached House,3,1,926,1.348259,North,$70.19,"$1,625.00","$21,666.67"
2016-12-18,2016,Fairfield,"$455,210.00","$725,000.00",Single Family,Detached House,3,3,1095,1.348259,South,$662.10,"$18,125.00","$241,666.67"
2016-12-19,2016,Greenwich,"$796,460.00","$857,500.00",Single Family,Detached House,3,3,996,1.348259,North,$860.94,"$21,437.50","$285,833.33"
2016-12-19,2016,Fairfield,"$648,900.00","$780,000.00",Single Family,Detached House,3,1,1048,1.348259,East,$744.27,"$19,500.00","$260,000.00"
2016-12-19,2016,Waterbury,"$107,900.00","$124,000.00",Single Family,Detached House,3,2,1087,1.348259,South,$114.08,"$3,100.00","$41,333.33"
2016-12-19,2016,Norwalk,"$570,000.00","$570,000.00",Single Family,Detached House,3,3,1035,1.348259,West,$550.72,"$14,250.00","$190,000.00"
2016-12-22,2016,Waterbury,"$81,600.00","$53,000.00",Single Family,Detached House,3,3,1078,1.348259,South,$49.17,"$1,325.00","$17,666.67"
2016-12-22,2016,Bridgeport,"$219,270.00","$104,000.00",Two Family,Duplex,4,4,1447,1.348259,South,$71.87,"$2,600.00","$26,000.00"
2016-12-22,2016,Bridgeport,"$119,310.00","$62,117.00",Single Family,Detached House,3,1,942,1.348259,West,$65.94,"$1,552.93","$20,705.67"
2016-12-22,2016,Bridgeport,"$86,300.00","$42,000.00",Single Family,Detached House,3,1,926,1.348259,East,$45.36,"$1,050.00","$14,000.00"
2016-12-22,2016,Waterbury,"$92,650.00","$110,000.00",Single Family,Detached House,3,1,1013,1.348259,South,$108.59,"$2,750.00","$36,666.67"
2016-12-23,2016,Bridgeport,"$211,660.00","$160,000.00",Two Family,Duplex,4,2,1278,1.348259,West,$125.20,"$4,000.00","$40,000.00"
2016-12-24,2016,Waterbury,"$63,270.00","$26,500.00",Single Family,Detached House,3,2,926,1.348259,North,$28.62,$662.50,"$8,833.33"
2016-12-24,2016,Waterbury,"$10,650.00","$5,000.00",Two Family,Duplex,4,3,1223,1.348259,North,$4.09,$125.00,"$1,250.00"
2016-12-26,2016,Waterbury,"$103,210.00","$170,000.00",Single Family,Detached House,3,3,986,1.348259,North,$172.41,"$4,250.00","$56,666.67"
2016-12-29,2016,Waterbury,"$58,670.00","$28,000.00",Single Family,Detached House,3,3,1009,1.348259,East,$27.75,$700.00,"$9,333.33"
2016-12-29,2016,Bridgeport,"$162,620.00","$70,000.00",Two Family,Duplex,4,4,1336,1.348259,East,$52.40,"$1,750.00","$17,500.00"
2016-12-29,2016,Waterbury,"$80,720.00","$81,000.00",Two Family,Duplex,4,2,1354,1.348259,West,$59.82,"$2,025.00","$20,250.00"
2016-12-30,2016,Stamford,"$496,170.00","$945,000.00",Single Family,Detached House,3,3,1052,1.348259,South,$898.29,"$23,625.00","$315,000.00"
2016-12-30,2016,Greenwich,"$709,870.00","$1,030,000.00",Single Family,Detached House,3,2,950,1.348259,South,"$1,084.21","$25,750.00","$343,333.33"
2016-12-31,2016,Stamford,"$400,000.00","$400,000.00",Single Family,Detached House,3,2,1082,1.348259,East,$369.69,"$10,000.00","$133,333.33"
2016-12-31,2016,Norwalk,"$406,550.00","$650,000.00",Single Family,Detached House,3,1,956,1.348259,South,$679.92,"$16,250.00","$216,666.67"
2016-12-31,2016,Bridgeport,"$87,280.00","$29,500.00",Single Family,Detached House,3,2,1010,1.348259,West,$29.21,$737.50,"$9,833.33"
2016-12-31,2016,West Hartford,"$157,710.00","$262,000.00",Single Family,Detached House,3,1,937,1.348259,North,$279.62,"$6,550.00","$87,333.33"
2016-12-31,2016,Waterbury,"$8,600.00","$8,600.00",Three Family,Triplex,6,4,2003.5,1.348259,East,$4.29,$215.00,"$1,433.33"
2017-01-02,2017,Waterbury,"$84,350.00","$30,000.00",Single Family,Detached House,3,3,914,1.388283,West,$32.82,$750.00,"$10,000.00"
